dateChecked,state,positive,negative,pending,hospitalizedCumulative,death,inIcuCumulative,onVentilatorCumulative,recovered,total,hash,hospitalizedCurrently,onVentilatorCurrently,inIcuCurrently,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
3/17/2020,LA,171,286,,,4,,,,457,50610ebbdeaa7907b12726f42106e71733e456f5,,,,457,457,22,2,0,98,57,155
3/18/2020,LA,240,335,,,6,,,,575,dad1c0a1eff89b6afadb6c2403054966c897f0e2,,,,575,575,22,2,0,49,69,118
3/19/2020,LA,347,458,,,8,,,,805,5027dafbbd45c690b0ccd4fab11851328b078d81,,,,805,805,22,2,0,123,107,230
3/20/2020,LA,479,568,,,12,,,,1047,e67536ea67b77d8ca65be412882b0f4d055238f5,,,,1047,1047,22,4,0,110,132,242
3/21/2020,LA,585,2180,,,16,,,,2765,f7c6c177e7b1f643227b1bc755f63bbb75468835,,,,2765,2765,22,4,0,1612,106,1718
3/22/2020,LA,837,2661,,,20,,,,3498,c89220ae4e2b0931fb785ec35f44887bf5a5355b,,,,3498,3498,22,4,0,481,252,733
3/23/2020,LA,1172,4776,,,34,,,,5948,fd499be556bb029c4bc349ac19373d9ba7b95fcd,,,,5948,5948,22,14,0,2115,335,2450
3/24/2020,LA,1388,7215,,271,46,,,,8603,c443054e2ff12e070077b14d3071b89ea08d7346,,,,8603,8603,22,12,271,2439,216,2655
3/25/2020,LA,1795,9656,,491,65,,163,,11451,b9c6d4f81c9f0b6777df7bd4190349d006d90222,,,,11451,11451,22,19,220,2441,407,2848
3/26/2020,LA,2305,15724,,676,83,,239,,18029,a3dd3f994877e467e4b0eede332659cfeca99714,,,,18029,18029,22,18,185,6068,510,6578
3/27/2020,LA,2746,18613,,773,119,,270,,21359,8403ec4e8479f56c60ee105634c0b15796c301c3,,,,21359,21359,22,36,97,2889,441,3330
3/28/2020,LA,3315,21846,,927,137,,336,,25161,4a0d79bda0eb000ea91e7c858e929eb0342be5af,,,,25161,25161,22,18,154,3233,569,3802
3/29/2020,LA,3540,24331,,1127,151,,380,,27871,c7306243e89fb0a9690d4531ca9ba00b354540bd,,,,27871,27871,22,14,200,2485,225,2710
3/30/2020,LA,4025,30008,,1185,185,,385,,34033,83cdef3008fd6d32b51fc602cee4e1df98d1e7e0,,,,34033,34033,22,34,58,5677,485,6162
3/31/2020,LA,5237,33730,,1355,239,,438,,38967,9afe3b0050bd01d1928766a6d12d65c23f10d0b9,,,,38967,38967,22,54,170,3722,1212,4934
4/1/2020,LA,6424,39352,,1498,273,,490,,45776,3e4974bc6afa3064f7b37913b0497195237d9651,,,,45776,45776,22,34,143,5622,1187,6809
4/2/2020,LA,9150,41936,,1639,310,,507,,51086,00bc323a6acfed050d7eb6527cbc2edd1bea6eb7,,,,51086,51086,22,37,141,2584,2726,5310
4/3/2020,LA,10297,43348,,1707,370,,535,,53645,0694f8cf6531a993f01c11a566a18087757b24d2,,,,53645,53645,22,60,68,1412,1147,2559
3/4/2020,MA,2,,,,,,,,2,36d8d4b1b34007477b562a078613309f63e7bd0e,,,,2,2,25,,,,,
3/5/2020,MA,2,,,,,,,,2,ad6e88d352dfa8b8f0dd1bf41a2c506911f25bc0,,,,2,2,25,0,0,0,0,0
3/6/2020,MA,8,,,,,,,,8,ba07a81180b3f869f4fc9a15473d56c77bda4a58,,,,8,8,25,0,0,0,6,6
3/7/2020,MA,13,,,,,,,,13,b919208fee55fb337773b232ea6298e5465a717d,,,,13,13,25,0,0,0,5,5
3/8/2020,MA,13,,,,,,,,13,db7ba78165b69c05b53151fbdc1d322c2e5a1688,,,,13,13,25,0,0,0,0,0
3/9/2020,MA,41,,,,,,,,41,bcf1ffcd7a8be3ab88adca44ae7ca0012a0b6cb7,,,,41,41,25,0,0,0,28,28
3/10/2020,MA,92,,,,,,,,92,5b2241741b78dcad0513de205c9dba09feae3b20,,,,92,92,25,0,0,0,51,51
3/11/2020,MA,92,,,,,,,,92,cd9166102dba61e473c3f2e49f4ad84e9876c8ad,,,,92,92,25,0,0,0,0,0
3/12/2020,MA,95,,,,,,,,95,2b11362fc52b477bca21e635eb9f2b88e8a5d61f,,,,95,95,25,0,0,0,3,3
3/13/2020,MA,123,92,,,,,,,215,020263557685d33ade8e1849eeb35c2a8a12843a,,,,215,215,25,0,0,92,28,120
3/14/2020,MA,138,352,,,,,,,490,bdba6fc0046699f5419368f4eb93e84eb0f025c5,,,,490,490,25,0,0,260,15,275
3/15/2020,MA,138,352,,,,,,,490,c8c2486f9a55549e537cfa05abc2e5e2fe749397,,,,490,490,25,0,0,0,0,0
3/16/2020,MA,164,352,,,,,,,516,8b6244ab6b03eb42a217d3342377e82b0051ad3c,,,,516,516,25,0,0,0,26,26
3/17/2020,MA,218,1541,,,,,,,1759,f2b9d7f0d874da810bfb4b57fa42cb6ad8d320f9,,,,1759,1759,25,0,0,1189,54,1243
3/18/2020,MA,256,2015,,,,,,,2271,f33af005453944a9da0ca3a04bb26228e086da9e,,,,2271,2271,25,0,0,474,38,512
3/19/2020,MA,328,2804,,,,,,,3132,78f476ff93f6ab6ceea2e20dccb8478637895c94,,,,3132,3132,25,0,0,789,72,861
3/20/2020,MA,413,3678,,,1,,,,4091,e4fa70dd5807dff8381750edb438c3d8fb03335d,,,,4091,4091,25,1,0,874,85,959
3/21/2020,MA,525,4752,,61,1,,,,5277,9434ecc82e2e7e8a85d8a027a082389be42e290a,,,,5277,5277,25,0,61,1074,112,1186
3/22/2020,MA,646,5459,,71,5,,,,6105,80dbca40ed272bb21a8cb8dc36290f39876b1ad2,,,,6105,6105,25,4,10,707,121,828
3/23/2020,MA,777,8145,,79,9,,,,8922,40b8c6ab57a8cd588c84704eea95f5d596cb66f6,,,,8922,8922,25,4,8,2686,131,2817
3/24/2020,MA,1159,12590,,94,11,,,,13749,7dba190b6c130ef5b8427912adbcf550a3e63368,,,,13749,13749,25,2,15,4445,382,4827
3/25/2020,MA,1838,17956,,103,15,,,,19794,95bb4fdcf8938f1681915e4ab6cd29914ed60b24,,,,19794,19794,25,4,9,5366,679,6045
3/26/2020,MA,2417,21204,,219,25,,,,23621,83a4a37ff66f38e205b0b18839828d141802f5c1,,,,23621,23621,25,10,116,3248,579,3827
3/27/2020,MA,3240,26131,,219,35,,,,29371,016484cf6143f06b89bdb98758e558945940304e,,,,29371,29371,25,10,0,4927,823,5750
3/28/2020,MA,4257,30792,,350,44,,,,35049,c038ffa81528722c23a2ffffda17f2495a188ded,,,,35049,35049,25,9,131,4661,1017,5678
3/29/2020,MA,4955,34111,,399,48,,,,39066,1de5b22e00296e1b0a1fea40b858c4f6d2eeb1b0,,,,39066,39066,25,4,49,3319,698,4017
3/30/2020,MA,5752,37041,,453,56,,,,42793,559b7707f9c7203da0ea8c07a2bfc9577d331c97,,,,42793,42793,25,8,54,2930,797,3727
3/31/2020,MA,6620,40315,,562,89,,,,46935,b113daa2aa839e30f1f3605f00483292aa39a60e,,,,46935,46935,25,33,109,3274,868,4142
4/1/2020,MA,7738,44000,,682,122,,,,51738,70ea3d599c7c506eafd12cbed1d23daa16709040,,,,51738,51738,25,33,120,3685,1118,4803
4/2/2020,MA,8966,47642,,813,154,,,,56608,79d0614d1b714ae75a41b332ec20fb5cbecebab8,,,,56608,56608,25,32,131,3642,1228,4870
4/3/2020,MA,10402,52560,,966,192,,,,62962,b7bee14b9475ba25ad0b28497d483cec03221230,,,,62962,62962,25,38,153,4918,1436,6354
3/5/2020,MD,0,17,14,,,,,,31,0d90494b997e148552cd6034f5f347e1d5afb802,,,,17,17,24,,,,,
3/6/2020,MD,3,26,12,,,,,,41,1fa11fd8e4ccf23cd88dad0abf8f2ed09692b6f7,,,,29,29,24,0,0,9,3,12
3/7/2020,MD,3,41,,,,,,,44,b2d7275372012956019c1ac4675a486072ad50c0,,,,44,44,24,0,0,15,0,15
3/8/2020,MD,3,52,,,,,,,55,cbac8d376b30d5d5e04172efbb77aa9f9d49942b,,,,55,55,24,0,0,11,0,11
3/9/2020,MD,5,73,,,,,,,78,21d797080b2facbf18276350a712ba702c1db616,,,,78,78,24,0,0,21,2,23
3/10/2020,MD,6,89,,,,,,,95,8f118d594d196858544dc7c24bc999d3c9843b04,,,,95,95,24,0,0,16,1,17
3/11/2020,MD,9,94,,,,,,,103,d63a695f033bd1727a5d48dc63cfc733e465f19f,,,,103,103,24,0,0,5,3,8
3/12/2020,MD,12,94,,,,,,,106,08b84f6b613a011507c9190271ec545191ee68bb,,,,106,106,24,0,0,0,3,3
3/13/2020,MD,17,94,,,,,,,111,32d329849128913476d4a0773fea76a4b3e2b083,,,,111,111,24,0,0,0,5,5
3/14/2020,MD,26,94,,,,,,,120,8fefdbf242c49256c9711173cc7a195bdfeaf897,,,,120,120,24,0,0,0,9,9
3/15/2020,MD,31,94,,,,,,,125,12fc1449714a30e3dece18babc0d6f18a249ec11,,,,125,125,24,0,0,0,5,5
3/16/2020,MD,37,94,,,,,,,131,8148e20f78522f18bb64c3736befeed3747a96b2,,,,131,131,24,0,0,0,6,6
3/17/2020,MD,57,94,,,,,,,151,3b1218c8eb03fb526e4527aee06fb0fd45fb84d6,,,,151,151,24,0,0,0,20,20
3/18/2020,MD,85,94,,,,,,,179,1f4768a9dad6648329e433e8ef1c1dfd4b40e53c,,,,179,179,24,0,0,0,28,28
3/19/2020,MD,107,94,,,1,,,,201,395ef22c4ab583e1674bf164aa38aa261b48edc8,,,,201,201,24,1,0,0,22,22
3/20/2020,MD,149,94,,,1,,,,243,9f5bf564b168c100be9bfa7869e3237c0307d9f2,,,,243,243,24,0,0,0,42,42
3/21/2020,MD,190,94,,,2,,,,284,4cac298bc1adaf891591b29d4b8eb0cd3ffef248,,,,284,284,24,1,0,0,41,41
3/22/2020,MD,244,94,,,3,,,,338,d9cf183ca3af60eaff0e839e6542a4ae56000e2d,,,,338,338,24,1,0,0,54,54
3/23/2020,MD,288,94,,,3,,,,382,6e4ed4b8716381c2a1daaa4d89c4647815bc188e,,,,382,382,24,0,0,0,44,44
3/24/2020,MD,349,94,,,3,,,,443,266357ae1f44a606612441a5a7418a525dda2e4b,,,,443,443,24,0,0,0,61,61
3/25/2020,MD,423,94,,,4,,,,517,ef79567177f07f1f10279b6a4bbb1326684bbd00,,,,517,517,24,1,0,0,74,74
3/26/2020,MD,580,94,,132,4,,,,674,871e46620cc8507563260a7f3a0336d8e426ab51,,,,674,674,24,0,132,0,157,157
3/27/2020,MD,774,94,,173,5,,,25,868,0a28c9d4e27baa6cdf5626370be8d76e282880d6,,,,868,868,24,1,41,0,194,194
3/28/2020,MD,992,11516,,226,5,,,,12508,9a4f0c46cc3178a20535820bef6c0096ec60c487,,,,12508,12508,24,0,53,11422,218,11640
3/29/2020,MD,1239,12354,,277,10,,,,13593,43e502f79bd427c342c79c2281412b86f1c174e1,,,,13593,13593,24,5,51,838,247,1085
3/30/2020,MD,1413,13316,,353,15,,,,14729,ea51bd505bfb1c35306ee4e4b22abdad5d2820d8,,,,14729,14729,24,5,76,962,174,1136
3/31/2020,MD,1660,14868,,429,18,,,,16528,d7bfec3c323983994ff111c9de7dc7addc251550,,,,16528,16528,24,3,76,1552,247,1799
4/1/2020,MD,1985,17233,,522,31,,,,19218,37fdabd80821d81988b5e5a11005bbe7e3a77a5f,,,,19218,19218,24,13,93,2365,325,2690
4/2/2020,MD,2331,18890,,582,36,,,81,21221,ecc07bae25f936e57b3850a6ce3bcb5de2a72e94,,,,21221,21221,24,5,60,1657,346,2003
4/3/2020,MD,2758,20932,,664,42,,,159,23690,748f7091af15d9ca085a92ba09b7390f763b6eb5,,,,23690,23690,24,6,82,2042,427,2469
3/7/2020,ME,0,1,,,,,,,1,78aa7cd66f9ed0076403ca7ace6b9725577d669a,,,,1,1,23,,,,,
3/8/2020,ME,0,1,,,,,,,1,a44c270bd2fd674f7bf3ffcf3b9042baa0c7d8b2,,,,1,1,23,0,0,0,0,0
3/9/2020,ME,0,1,,,,,,,1,fc7ef15fa0bc2846fd0a361a454006c43ff5a50c,,,,1,1,23,0,0,0,0,0
3/10/2020,ME,0,20,5,,,,,,25,6d6c02b7fd92ae263c4abcb613d6f26636decd1f,,,,20,20,23,0,0,19,0,19
3/11/2020,ME,0,42,5,,,,,,47,56ac39adce93990d2bea6abfff4e3e0c2fac2886,,,,42,42,23,0,0,22,0,22
3/12/2020,ME,1,65,20,,,,,,86,b39c56076bac0a4ddd2e88d3f04d0c785d75732d,,,,66,66,23,0,0,23,1,24
3/13/2020,ME,3,91,17,,,,,,111,8ecdd4f1eb3ad0874071c97b48e3bc8ae16edf37,,,,94,94,23,0,0,26,2,28
3/14/2020,ME,3,91,17,,,,,,111,f8e0701ef750fd7833940e085f356967698a709e,,,,94,94,23,0,0,0,0,0
3/15/2020,ME,3,91,17,,,,,,111,b9373f5ff8eecc4882df5e99ca65029c7ab54a5e,,,,94,94,23,0,0,0,0,0
3/16/2020,ME,17,764,,,,,,,781,a6b88539313f6c2cd8136b76c0c53475b3b0dd34,,,,781,781,23,0,0,673,14,687
3/17/2020,ME,32,1303,,,,,,,1335,a0e2d3e219d03ae226d39b22f6fb58f3a7962d68,,,,1335,1335,23,0,0,539,15,554
3/18/2020,ME,43,1670,,,,,,,1713,6b89b002933569c5cdf827aed8b17d83a64131e4,,,,1713,1713,23,0,0,367,11,378
3/19/2020,ME,53,2004,,,,,,,2057,dfcaae4b9738530fc8e4ddf0a4f04b7fa6615971,,,,2057,2057,23,0,0,334,10,344
3/20/2020,ME,57,2264,,,,,,,2321,0bbfa7a74e3391acd5aab61690ae8098d0a14554,,,,2321,2321,23,0,0,260,4,264
3/21/2020,ME,73,2264,,,,,,,2337,dd280f45b75f2790185aabea6a93f1539dcd6c4a,,,,2337,2337,23,0,0,0,16,16
3/22/2020,ME,89,2264,,,,,,,2353,75a9c5c5d650bb96972accb662c7a1498fc48e10,,,,2353,2353,23,0,0,0,16,16
3/23/2020,ME,107,2791,,,,,,,2898,88636589511012ea8869a31269dbb2c701023479,,,,2898,2898,23,0,0,527,18,545
3/24/2020,ME,125,3014,,,,,,,3139,9f0c2d2a6bfd36968270dd1dce4ecdfcb0e894bd,,,,3139,3139,23,0,0,223,18,241
3/25/2020,ME,149,3177,,,,,,7,3326,6a21285c01dfd9378d220175d14dc3a772dfe3fe,,,,3326,3326,23,0,0,163,24,187
3/26/2020,ME,155,3394,,,,,,16,3549,482e706965e1aaacc7b8f40547be7a63dbcb4b7d,,,,3549,3549,23,0,0,217,6,223
3/27/2020,ME,168,3394,,,1,,,24,3562,7150d501b5d1f77e6ab73e054bb65b8ac1d6685b,,,,3562,3562,23,1,0,0,13,13
3/28/2020,ME,211,3394,,,1,,,36,3605,6a5bccaf6b59cc976bba660e1db01c905136fd21,,,,3605,3605,23,0,0,0,43,43
3/29/2020,ME,253,3394,,,3,,,41,3647,1f1feafef96ccfc55b84c7fc1ec38625fc276029,,,,3647,3647,23,2,0,0,42,42
3/30/2020,ME,275,3394,,49,3,,,41,3669,fe7606d23c550ea474d64f9540019641a5da2680,,,,3669,3669,23,0,49,0,22,22
3/31/2020,ME,303,6088,,57,5,,,68,6391,9a8dc48e67c43030905fcae8d51b29844ca227ad,,,,6391,6391,23,2,8,2694,28,2722
4/1/2020,ME,344,6088,,63,7,,,80,6432,d31aa8304a5b094eb4d5598468a141d0f896f408,,,,6432,6432,23,2,6,0,41,41
4/2/2020,ME,376,6088,,68,7,,,94,6464,06fbf4e13e1f498f67a0c8c3ed6230b5d2545f50,,,,6464,6464,23,0,5,0,32,32
4/3/2020,ME,432,6088,,75,9,,,113,6520,4b5209b1b8259d319beb467d9b74d759206853f8,,,,6520,6520,23,2,7,0,56,56
3/5/2020,MI,0,8,0,,,,,,8,dd366e6ea7f02c3c5a0f1f0639f3af9396fd0905,,,,8,8,26,,,,,
3/6/2020,MI,0,8,8,,,,,,16,21d52a1d42c23fa0a2597c8982b999e849f6f5ae,,,,8,8,26,0,0,0,0,0
3/7/2020,MI,0,18,9,,,,,,27,3d2c72d07bd5dc6c02a4b44769d5b0e186861cbf,,,,18,18,26,0,0,10,0,10
3/8/2020,MI,0,26,10,,,,,,36,b18fde63e3631e8b23f67150b7f29f68f23f26d2,,,,26,26,26,0,0,8,0,8
3/9/2020,MI,0,36,11,,,,,,47,f452a2612cbdaff083c56ba537b2f8dfaf163299,,,,36,36,26,0,0,10,0,10
3/10/2020,MI,0,39,24,,,,,,63,d96435cd0fb4e7a6e840afa424ac09f3d2214b68,,,,39,39,26,0,0,3,0,3
3/11/2020,MI,2,57,18,,,,,,77,95ae7164073fcfd468ba246651ee85c33017c140,,,,59,59,26,0,0,18,2,20
3/12/2020,MI,2,91,27,,,,,,120,8cfab74100163f38791ab9091ae8ffbbded28b9d,,,,93,93,26,0,0,34,0,34
3/13/2020,MI,16,133,26,,,,,,175,05ddad838bceb9565041de5f1488467bbf56489a,,,,149,149,26,0,0,42,14,56
3/14/2020,MI,25,205,26,,,,,,256,1ef0c5ec35b9fb7fbce11af20dc3982433b1ae1c,,,,230,230,26,0,0,72,9,81
3/15/2020,MI,33,205,26,,,,,,264,374a7e64ac11cec3d9f816c38e677be25e541e3b,,,,238,238,26,0,0,0,8,8
3/16/2020,MI,53,272,30,,,,,,355,3ae7d9481db738d9313179f49f1522047c85f51a,,,,325,325,26,0,0,67,20,87
3/17/2020,MI,65,272,,,,,,,337,c90997dfee064a1bd78a444c456cb1d77b5f5d4b,,,,337,337,26,0,0,0,12,12
3/18/2020,MI,80,272,,,,,,,352,ad80fffc2ad2a9c1056a1088bb94b6602f7d570a,,,,352,352,26,0,0,0,15,15
3/19/2020,MI,336,2113,,,3,,,,2449,89c231fb7de85a45540bdfbee90c04eec0a7c83c,,,,2449,2449,26,3,0,1841,256,2097
3/20/2020,MI,549,2069,,,3,,,,2618,160de9ccf87b8b01892f79dbcd086c12843e5896,,,,2618,2618,26,0,0,-44,213,169
3/21/2020,MI,787,2069,,,5,,,,2856,4bbc307860335d00f5fc599de63d3be3b261a288,,,,2856,2856,26,2,0,0,238,238
3/22/2020,MI,1035,2069,,,8,,,,3104,60a521d83d9795ed2c10c5acd73ac27f04430f53,,,,3104,3104,26,3,0,0,248,248
3/23/2020,MI,1328,2069,,,15,,,,3397,b3d92249498258b511c3e0096b4740313fcc50e7,,,,3397,3397,26,7,0,0,293,293
3/24/2020,MI,1791,2069,,,24,,,,3860,51b4853b99e397722bba7993d875ce4f9cf72d4c,,,,3860,3860,26,9,0,0,463,463
3/25/2020,MI,2294,2069,,,43,,,,4363,a9f71d967c982eca5345379d53b1d83b96be4e15,,,,4363,4363,26,19,0,0,503,503
3/26/2020,MI,2856,6550,,,60,,,,9406,310c71abd72cba718d14795224e4119494c942b2,,,,9406,9406,26,17,0,4481,562,5043
3/27/2020,MI,3657,6550,,,92,,,,10207,9a88e637206f03a02622b999c68fa4e0b400b417,,,,10207,10207,26,32,0,0,801,801
3/28/2020,MI,3657,9109,,,92,,,,12766,19385f58abdb5af8402070c8c995ced4e4a7dd67,,,,12766,12766,26,0,0,2559,0,2559
3/29/2020,MI,5486,11893,,,132,,,,17379,c8453def420acac39ac418e88b3fa6143a8907e7,,,,17379,17379,26,40,0,2784,1829,4613
3/30/2020,MI,6498,11893,,,184,,,,18391,1f7c04934f736a642fad67de889c8616b7d6c0bf,,,,18391,18391,26,52,0,0,1012,1012
3/31/2020,MI,7615,11893,,,259,,,,19508,9c0cc8c0bb411d253f820471b33fd6f20fc98c35,,,,19508,19508,26,75,0,0,1117,1117
4/1/2020,MI,9334,11893,,,337,,,,21227,654f19f58224826f0114ad7d33661d9d8880ad78,,,,21227,21227,26,78,0,0,1719,1719
4/2/2020,MI,10791,11893,,,417,,,,22684,6f2458a7d5643a87a271e0b9bb088a7bff260de3,,,,22684,22684,26,80,0,0,1457,1457
4/3/2020,MI,12744,11893,,,479,,,,24637,301039b85ad63d7b9da1b36f9694f4c768754044,,,,24637,24637,26,62,0,0,1953,1953
3/6/2020,MN,0,36,,,,,,,36,e5132c799bd8a985ee5eebaa58cc91fe172d2252,,,,36,36,27,,,,,
3/7/2020,MN,1,48,,,,,,,49,dff67d839a61d912b7f7b0aa8a8eee5450a0add1,,,,49,49,27,0,0,12,1,13
3/8/2020,MN,1,48,,,,,,,49,3bb2cdf04d3b3fa3eaea091fd099d444818650e2,,,,49,49,27,0,0,0,0,0
3/9/2020,MN,2,80,,,,,,,82,2fe8a8c39e6d7656c053b0ddc487d11d014d7968,,,,82,82,27,0,0,32,1,33
3/10/2020,MN,3,132,,,,,,,135,a8bd7312aff6c319969c4284aea579180470d47b,,,,135,135,27,0,0,52,1,53
3/11/2020,MN,5,217,,,,,,,222,6ffc74c710267d31359ae6c99715670db75e09e5,,,,222,222,27,0,0,85,2,87
3/12/2020,MN,9,307,,,,,,,316,523bdda158c8db3de757d18a38756ffe1ce9b21b,,,,316,316,27,0,0,90,4,94
3/13/2020,MN,14,541,,,,,,,555,094cc2b8f1b021d450e7d7fa08596000fc7f4e05,,,,555,555,27,0,0,234,5,239
3/14/2020,MN,21,847,,,,,,,868,43db9c125581cdb0eaed4688c2bcc3692d524ccd,,,,868,868,27,0,0,306,7,313
3/15/2020,MN,35,1387,,,,,,,1422,00afbc28ae28d28e85eb0ca606fac9847ee7eec5,,,,1422,1422,27,0,0,540,14,554
3/16/2020,MN,54,1839,,,,,,,1893,3419334f30420a634b19a07442d629553af687b3,,,,1893,1893,27,0,0,452,19,471
3/17/2020,MN,60,2276,,,,,,,2336,300095ac1a8a4816dc84236f74f9b294078551f2,,,,2336,2336,27,0,0,437,6,443
3/18/2020,MN,77,2685,,,,,,,2762,2778d416bab07054feed2ec1321f3c1a9d3ccb19,,,,2762,2762,27,0,0,409,17,426
3/19/2020,MN,89,2949,,,,,,,3038,15ba42c01ac18dca2b983dc834307fabf0ddee3d,,,,3038,3038,27,0,0,264,12,276
3/20/2020,MN,115,3741,,,,,,,3856,4614bb4e80402ac12d217edcebc7fb8c0307722f,,,,3856,3856,27,0,0,792,26,818
3/21/2020,MN,138,3952,,,1,,,,4090,c8e20e13bb45ac57df76285e119c0769f67c89ea,,,,4090,4090,27,1,0,211,23,234
3/22/2020,MN,169,4511,,12,1,,,,4680,eca43d6a5a1e21aef9b115cbf6c37684dfe5daff,,,,4680,4680,27,0,12,559,31,590
3/23/2020,MN,235,4511,,17,1,,,,4746,d688eeb57c635ed77ed2196359d616a3dae38e3e,,,,4746,4746,27,0,5,0,66,66
3/24/2020,MN,262,5550,,21,1,,,,5812,4359be22f1d018582c52f57f0005ecd6da7e3697,,,,5812,5812,27,0,4,1039,27,1066
3/25/2020,MN,287,11188,,35,1,,,122,11475,0901433ad4b755a7fa7bf999a5d1cb967f3b843e,26,,,11475,11475,27,0,14,5638,25,5663
3/26/2020,MN,346,12604,,41,2,,,,12950,54abcd207865204ef3da6e8985ee95f798f94255,31,,,12950,12950,27,1,6,1416,59,1475
3/27/2020,MN,398,13605,,51,4,17,,180,14003,7c0b3f30124d18556eddb9a53cba26e8b144daca,34,,,14003,14003,27,2,10,1001,52,1053
3/28/2020,MN,441,15688,,57,5,17,,220,16129,a8973e480f151382f19549d1bdfc538a4e03c387,30,,,16129,16129,27,1,6,2083,43,2126
3/29/2020,MN,503,17154,,75,9,17,,252,17657,74247593bee28b5b049c8db9e1db79859e9d48fb,39,,,17657,17657,27,4,18,1466,62,1528
3/30/2020,MN,576,18246,,92,10,24,,,18822,f4fd6f4736f788b58399563a48e0a4a14c120ff4,56,,24,18822,18822,27,1,17,1092,73,1165
3/31/2020,MN,629,19151,,112,12,26,,,19780,cb5ae95ed3bb94c2e6a93343b3be56544a28c7e0,56,,26,19780,19780,27,2,20,905,53,958
4/1/2020,MN,689,20502,,122,17,27,,,21191,f3620fcfc12dce927a8e2f46922b59df0e351756,54,,27,21191,21191,27,5,10,1351,60,1411
4/2/2020,MN,742,21652,,138,18,38,,,22394,af6b7633af8e8dd204b0ba17fe37e8ade6cd0abb,75,,38,22394,22394,27,1,16,1150,53,1203
4/3/2020,MN,789,23438,,156,22,40,,,24227,6c45e5c1cc14d97b2d8c49fc1e64ae7a7ebb3861,86,,40,24227,24227,27,4,18,1786,47,1833
3/7/2020,MO,0,,,,,,,,0,9a6811180ce7cb71ab44738976d76cc4d0c0367c,,,,0,0,29,,,,,
3/8/2020,MO,1,,,,,,,,1,61c8364771bfe55687a47ce4650d8614e697d7ca,,,,1,1,29,0,0,0,1,1
3/9/2020,MO,1,,,,,,,,1,2ae8fc33a8f32d0393f6509589e5aa2db017a1a7,,,,1,1,29,0,0,0,0,0
3/10/2020,MO,1,,,,,,,,1,1c34a0d3912ffb4d44146d0a8411b013fe7248fc,,,,1,1,29,0,0,0,0,0
3/11/2020,MO,1,,,,,,,,1,f38403847cc3922fa5b7b5f616f4398deb2e6827,,,,1,1,29,0,0,0,0,0
3/12/2020,MO,1,64,,,,,,,65,5b415b8bf401db354d5f6a778e699e7eb170976d,,,,65,65,29,0,0,64,0,64
3/13/2020,MO,2,71,,,,,,,73,4d53392cae812d4039af40a07e38bc5fe77212fb,,,,73,73,29,0,0,7,1,8
3/14/2020,MO,4,90,,,0,,,,94,5220c08925c1338bbc1ababb24afaf6558a68b9c,,,,94,94,29,0,0,19,2,21
3/15/2020,MO,5,122,,,0,,,,127,5ad3d82f98f7d9f284ef9895cb6f8e76d23c7f34,,,,127,127,29,0,0,32,1,33
3/16/2020,MO,6,164,,,0,,,,170,ef353ee3f27c62c9da40b468889b6e5f7873daf2,,,,170,170,29,0,0,42,1,43
3/17/2020,MO,8,207,,,0,,,,215,54626aca3649c044d3040c7e2016a1ad31c9785e,,,,215,215,29,0,0,43,2,45
3/18/2020,MO,13,253,,,0,,,,266,494c3a4a7f0b3d056f0796c5451a94a65db87f24,,,,266,266,29,0,0,46,5,51
3/19/2020,MO,24,308,,,1,,,,332,cfedb6ca7d4cf450995815dfbcb4faa2d8786564,,,,332,332,29,1,0,55,11,66
3/20/2020,MO,47,369,,,1,,,,416,4b0f45177c6372badaf3fc3cd21353d7cc037f86,,,,416,416,29,0,0,61,23,84
3/21/2020,MO,73,369,,,3,,,,442,4c5ecaada5fac9b16c463e5e42cff715b3ad3efb,,,,442,442,29,2,0,0,26,26
3/22/2020,MO,90,369,,,3,,,,459,4ccad6d58d6ff133d8f62d55cdee11096e9c76c3,,,,459,459,29,0,0,0,17,17
3/23/2020,MO,183,369,,,3,,,,552,d451a8053ea326216b31c935b674d0457532b596,,,,552,552,29,0,0,0,93,93
3/24/2020,MO,183,369,,,3,,,,552,9e947531084071a07ed377efd8d57dac769fed9f,,,,552,552,29,0,0,0,0,0
3/25/2020,MO,356,369,,,8,,,,725,f7ac8ac4376125f549f2d3237af885e7effab1b5,,,,725,725,29,5,0,0,173,173
3/26/2020,MO,502,369,,,8,,,,871,5d322e752d7a1f4672917629e7702c7bc26a93f6,,,,871,871,29,0,0,0,146,146
3/27/2020,MO,669,369,,,8,,,,1038,e164635689d048e1c9a7125b8b7fe42bd18dfd3d,,,,1038,1038,29,0,0,0,167,167
3/28/2020,MO,838,10082,,,10,,,,10920,e3f4b93a6ae042958eb8189a70db6a5157dcbfbe,,,,10920,10920,29,2,0,9713,169,9882
3/29/2020,MO,838,11547,,,10,,,,12385,c9427dccdae92e441cee6fbb2787ea3a231dc686,,,,12385,12385,29,0,0,1465,0,1465
3/30/2020,MO,1031,13204,,,13,,,,14235,932b312edc6f1709cc6feaa4afd9e492c17be555,,,,14235,14235,29,3,0,1657,193,1850
3/31/2020,MO,1327,14614,,,14,,,,15941,4fc56f79bf2224a97947093ebb74ae8bf0a5c36f,,,,15941,15941,29,1,0,1410,296,1706
